Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-eqdz,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,branch-pusb,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,vocabItem,ANSWER
24,1765678360599,14/12/2025 02:12:40,1765678360286,-6,13/12/2025 20:12:40,250842,10,task-ytla,,51389580,611842195ebcbb197bc11c0e,14743335,,complete,,693cbaa3d9e05d850dda0783,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,12,11,1,Screen 1,Zone1,response_text_entry,17207.59999999404,,"to think about something over and over, usually negatively",,,,,,,,,vocabItems,Ruminate,
25,1765678360741,14/12/2025 02:12:40,1765678360287,-6,13/12/2025 20:12:40,250842,10,task-ytla,,51389580,611842195ebcbb197bc11c0e,14743335,,complete,,693cbaa3d9e05d850dda0783,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,12,11,1,Screen 1,advancementZone,continue_button,17207.59999999404,,,0,,,,,,,,vocabItems,Ruminate,
26,1765678363973,14/12/2025 02:12:43,1765678363659,-6,13/12/2025 20:12:43,250842,10,task-ytla,,51389580,611842195ebcbb197bc11c0e,14743335,,complete,,693cbaa3d9e05d850dda0783,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,13,12,1,Screen 1,Zone1,response_text_entry,3368.5999999940395,,X,,,,,,,,,vocabItems,Extirpate,
27,1765678364123,14/12/2025 02:12:44,1765678363659,-6,13/12/2025 20:12:43,250842,10,task-ytla,,51389580,611842195ebcbb197bc11c0e,14743335,,complete,,693cbaa3d9e05d850dda0783,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,13,12,1,Screen 1,advancementZone,continue_button,3368.5999999940395,,,0,,,,,,,,vocabItems,Extirpate,
28,1765678369348,14/12/2025 02:12:49,1765678369032,-6,13/12/2025 20:12:49,250842,10,task-ytla,,51389580,611842195ebcbb197bc11c0e,14743335,,complete,,693cbaa3d9e05d850dda0783,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,14,13,1,Screen 1,Zone1,response_text_entry,5370.79999999702,,ceremonial,,,,,,,,,vocabItems,Perfunctory,
29,1765678369495,14/12/2025 02:12:49,1765678369033,-6,13/12/2025 20:12:49,250842,10,task-ytla,,51389580,611842195ebcbb197bc11c0e,14743335,,complete,,693cbaa3d9e05d850dda0783,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,14,13,1,Screen 1,advancementZone,continue_button,5370.79999999702,,,0,,,,,,,,vocabItems,Perfunctory,
30,1765678370791,14/12/2025 02:12:50,1765678370484,-6,13/12/2025 20:12:50,250842,10,task-ytla,,51389580,611842195ebcbb197bc11c0e,14743335,,complete,,693cbaa3d9e05d850dda0783,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,15,1,1,Screen 1,advancementZone,continue_button,1449.1000000089407,,,0,,,,,,,,vocabFinish,,
31,1765678371052,14/12/2025 02:12:51,1765678370486,-6,13/12/2025 20:12:50,250842,10,task-ytla,,51389580,611842195ebcbb197bc11c0e,14743335,,complete,,693cbaa3d9e05d850dda0783,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,,,END TASK,,,,,174592,,,,,,,,,,,,,
1,1765675841131,14/12/2025 01:30:41,1765675842538,-6,13/12/2025 19:30:42,250842,10,task-ytla,,51389492,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,,,,,,,,,
2,1765675842389,14/12/2025 01:30:42,1765675843791,-6,13/12/2025 19:30:43,250842,10,task-ytla,,51389492,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,1207.5,,,0,,,,,,,,vocabInstructions,,
3,1765675851914,14/12/2025 01:30:51,1765675853385,-6,13/12/2025 19:30:53,250842,10,task-ytla,,51389492,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_keyboard,9585,,,0,,,,,,,,vocabInstructions,,
4,1765675869452,14/12/2025 01:31:09,1765675870793,-6,13/12/2025 19:31:10,250842,10,task-ytla,,51389492,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,response_text_entry,17398.600000023842,, Something you drive with wheels on the road,,,,,,,,,vocabItems,Car,
5,1765675869636,14/12/2025 01:31:09,1765675870797,-6,13/12/2025 19:31:10,250842,10,task-ytla,,51389492,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,advancementZone,continue_button,17398.600000023842,,,0,,,,,,,,vocabItems,Car,
6,1765675876041,14/12/2025 01:31:16,1765675877468,-6,13/12/2025 19:31:17,250842,10,task-ytla,,51389492,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,response_text_entry,6656.900000035763,,Something that flies in the air with wings,,,,,,,,,vocabItems,Bird,
7,1765675876194,14/12/2025 01:31:16,1765675877470,-6,13/12/2025 19:31:17,250842,10,task-ytla,,51389492,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,advancementZone,continue_button,6656.900000035763,,,0,,,,,,,,vocabItems,Bird,
8,1765675885224,14/12/2025 01:31:25,1765675886655,-6,13/12/2025 19:31:26,250842,10,task-ytla,,51389492,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,Spreadsheet1,4,3,1,Screen 1,Zone1,response_text_entry,9175.099999964237,,"Something that is you companion, like a dog or cat",,,,,,,,,vocabItems,Pet,
9,1765675885407,14/12/2025 01:31:25,1765675886657,-6,13/12/2025 19:31:26,250842,10,task-ytla,,51389492,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,Spreadsheet1,4,3,1,Screen 1,advancementZone,continue_button,9175.099999964237,,,0,,,,,,,,vocabItems,Pet,
10,1765675890033,14/12/2025 01:31:30,1765675891468,-6,13/12/2025 19:31:31,250842,10,task-ytla,,51389492,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,Spreadsheet1,5,4,1,Screen 1,Zone1,response_text_entry,4802.900000035763,,Something that rings when you shake it,,,,,,,,,vocabItems,Bell,
11,1765675890203,14/12/2025 01:31:30,1765675891469,-6,13/12/2025 19:31:31,250842,10,task-ytla,,51389492,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,Spreadsheet1,5,4,1,Screen 1,advancementZone,continue_button,4802.900000035763,,,0,,,,,,,,vocabItems,Bell,
12,1765675901957,14/12/2025 01:31:41,1765675903440,-6,13/12/2025 19:31:43,250842,10,task-ytla,,51389492,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,Spreadsheet1,6,5,1,Screen 1,Zone1,response_text_entry,11957.5,,"Something that is green, has a long snout, and a lot of teeth, and it swims in the water",1,,,,,,,,vocabItems,Alligator,
13,1765675910800,14/12/2025 01:31:50,1765675912257,-6,13/12/2025 19:31:52,250842,10,task-ytla,,51389492,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,Spreadsheet1,7,6,1,Screen 1,Zone1,response_text_entry,8805.699999988079,,A season that is hot ,,,,,,,,,vocabItems,Summer,
14,1765675911092,14/12/2025 01:31:51,1765675912259,-6,13/12/2025 19:31:52,250842,10,task-ytla,,51389492,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,Spreadsheet1,7,6,1,Screen 1,advancementZone,continue_button,8805.699999988079,,,0,,,,,,,,vocabItems,Summer,
15,1765675917788,14/12/2025 01:31:57,1765675919206,-6,13/12/2025 19:31:59,250842,10,task-ytla,,51389492,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,Spreadsheet1,8,7,1,Screen 1,Zone1,response_text_entry,6935.300000011921,,Something that lasts 10 years,1,,,,,,,,vocabItems,Decade,
16,1765675928424,14/12/2025 01:32:08,1765675929875,-6,13/12/2025 19:32:09,250842,10,task-ytla,,51389492,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,Spreadsheet1,9,8,1,Screen 1,Zone1,response_text_entry,10659.5,,Something that is habit or done because of culture,1,,,,,,,,vocabItems,Tradition,
17,1765675934123,14/12/2025 01:32:14,1765675935611,-6,13/12/2025 19:32:15,250842,10,task-ytla,,51389492,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,Spreadsheet1,10,9,1,Screen 1,Zone1,response_text_entry,5726,,Something that is made up on the spot,1,,,,,,,,vocabItems,Improvise,
18,1765675940145,14/12/2025 01:32:20,1765675941606,-6,13/12/2025 19:32:21,250842,10,task-ytla,,51389492,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,Spreadsheet1,11,10,1,Screen 1,Zone1,response_text_entry,5986,,Something that is popular that a lot of people follow,1,,,,,,,,vocabItems,Trend,
19,1765675945737,14/12/2025 01:32:25,1765675947166,-6,13/12/2025 19:32:27,250842,10,task-ytla,,51389492,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,Spreadsheet1,12,11,1,Screen 1,Zone1,response_text_entry,5548.5,,Something that people think hard about,1,,,,,,,,vocabItems,Ruminate,
20,1765675966326,14/12/2025 01:32:46,1765675967727,-6,13/12/2025 19:32:47,250842,10,task-ytla,,51389492,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,Spreadsheet1,13,12,1,Screen 1,Zone1,response_text_entry,20530.30000001192,,Something that transfers from one area to the other,1,,,,,,,,vocabItems,Extirpate,
21,1765675973444,14/12/2025 01:32:53,1765675974841,-6,13/12/2025 19:32:54,250842,10,task-ytla,,51389492,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,Spreadsheet1,14,13,1,Screen 1,Zone1,response_text_entry,7107.199999988079,,Something that is no longer relevant ,1,,,,,,,,vocabItems,Perfunctory,
22,1765675974361,14/12/2025 01:32:54,1765675975775,-6,13/12/2025 19:32:55,250842,10,task-ytla,,51389492,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,Spreadsheet1,15,1,1,Screen 1,advancementZone,continue_button,923,,,0,,,,,,,,vocabFinish,,
23,1765675974731,14/12/2025 01:32:54,1765675975778,-6,13/12/2025 19:32:55,250842,10,task-ytla,,51389492,663e3cebf22215cffd238d3e,14743375,,complete,,693cc4382422a7473104cf3d,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1280x800,1600x789,day1done,,,Vocab(task),2,day1done,attention_pass,audio-Success,,,A,,,,,eligible,Spreadsheet1,,,END TASK,,,,,133240,,,,,,,,,,,,,
1,1765677688213,14/12/2025 02:01:28,1765677687777,-8,13/12/2025 18:01:27,250842,10,task-ytla,,51389559,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,,,,,,,,,
2,1765677692949,14/12/2025 02:01:32,1765677692664,-8,13/12/2025 18:01:32,250842,10,task-ytla,,51389559,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,4865,,,0,,,,,,,,vocabInstructions,,
3,1765677714116,14/12/2025 02:01:54,1765677713812,-8,13/12/2025 18:01:53,250842,10,task-ytla,,51389559,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_keyboard,21140,,,0,,,,,,,,vocabInstructions,,
4,1765677725237,14/12/2025 02:02:05,1765677724964,-8,13/12/2025 18:02:04,250842,10,task-ytla,,51389559,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,response_text_entry,11135,, a small vehicle that you drive around in,1,,,,,,,,vocabItems,Car,
5,1765677742934,14/12/2025 02:02:22,1765677742665,-8,13/12/2025 18:02:22,250842,10,task-ytla,,51389559,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,response_text_entry,17693,,an animal with wings and feathers that typically flies and lays eggs,,,,,,,,,vocabItems,Bird,
6,1765677743154,14/12/2025 02:02:23,1765677742666,-8,13/12/2025 18:02:22,250842,10,task-ytla,,51389559,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,advancementZone,continue_button,17693,,,0,,,,,,,,vocabItems,Bird,
7,1765677759282,14/12/2025 02:02:39,1765677758985,-8,13/12/2025 18:02:38,250842,10,task-ytla,,51389559,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,4,3,1,Screen 1,Zone1,response_text_entry,16310,,a domesticated animal that you keep in your home,1,,,,,,,,vocabItems,Pet,
8,1765677779739,14/12/2025 02:02:59,1765677779481,-8,13/12/2025 18:02:59,250842,10,task-ytla,,51389559,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,5,4,1,Screen 1,Zone1,response_text_entry,20489,,a typically metal device that you move and which makes a ringing noise,,,,,,,,,vocabItems,Bell,
9,1765677779954,14/12/2025 02:02:59,1765677779482,-8,13/12/2025 18:02:59,250842,10,task-ytla,,51389559,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,5,4,1,Screen 1,advancementZone,continue_button,20489,,,0,,,,,,,,vocabItems,Bell,
10,1765677799635,14/12/2025 02:03:19,1765677799370,-8,13/12/2025 18:03:19,250842,10,task-ytla,,51389559,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,6,5,1,Screen 1,Zone1,response_text_entry,19881,,a large reptile that lives in warm climates and has big teeth,1,,,,,,,,vocabItems,Alligator,
11,1765677814555,14/12/2025 02:03:34,1765677814287,-8,13/12/2025 18:03:34,250842,10,task-ytla,,51389559,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,7,6,1,Screen 1,Zone1,response_text_entry,14909,,"the second season of the year, after spring, which is typically warm",1,,,,,,,,vocabItems,Summer,
12,1765677826957,14/12/2025 02:03:46,1765677826679,-8,13/12/2025 18:03:46,250842,10,task-ytla,,51389559,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,8,7,1,Screen 1,Zone1,response_text_entry,12384,,ten years,1,,,,,,,,vocabItems,Decade,
13,1765677844376,14/12/2025 02:04:04,1765677844105,-8,13/12/2025 18:04:04,250842,10,task-ytla,,51389559,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,9,8,1,Screen 1,Zone1,response_text_entry,17418,,something groups of people have done in the past and conintue to do,1,,,,,,,,vocabItems,Tradition,
14,1765677849976,14/12/2025 02:04:09,1765677849706,-8,13/12/2025 18:04:09,250842,10,task-ytla,,51389559,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,10,9,1,Screen 1,Zone1,response_text_entry,5594,,to make something up on the spot ,1,,,,,,,,vocabItems,Improvise,
15,1765677871401,14/12/2025 02:04:31,1765677871118,-8,13/12/2025 18:04:31,250842,10,task-ytla,,51389559,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,11,10,1,Screen 1,Zone1,response_text_entry,21405,,something in fashion that people tend to do,1,,,,,,,,vocabItems,Trend,
16,1765677881023,14/12/2025 02:04:41,1765677880756,-8,13/12/2025 18:04:40,250842,10,task-ytla,,51389559,5c7dcd11f066ff001568e56a,14743421,,complete,,693cd0a9517e37eb7dfe47ab,computer,Desktop or Laptop,Mac OS 10.15,Firefox 143.0,1470x956,1470x835,day1done,,,Vocab(task),2,,,audio-Success,,,B,attention_pass,,day1done,,eligible,Spreadsheet1,Spreadsheet1,12,11,1,Screen 1,Zone1,response_text_entry,9629,,to dwell on something,1,,,,,,,,vocabItems,Ruminate,
